person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
36,10.819778284410283,13.0,3,9.413281215972873,12.73,0,0.24,0,12,1,0,0,0,0,0,1,0
37,10.085809109330082,4.0,1,8.85366542803745,6.92,0,0.29,0,14,0,0,1,0,0,1,0,0
40,10.819778284410283,5.0,4,8.699514748210191,14.96,0,0.12,1,16,1,0,0,0,0,0,0,0
46,11.082142548877775,1.0,2,8.699514748210191,12.69,0,0.09,0,13,0,0,1,0,1,0,0,0
40,10.819778284410283,1.0,2,9.392661928770137,11.011694892245036,0,0.24,0,15,1,0,0,0,1,0,0,0
49,10.819778284410283,8.0,3,9.670924779305427,14.26,0,0.32,0,17,1,0,0,0,0,0,1,0
38,10.819778284410283,6.0,4,8.006367567650246,15.05,0,0.06,0,12,1,0,0,0,0,0,1,0
48,11.097410021008562,6.0,2,8.699514748210191,11.89,0,0.09,0,11,0,0,1,0,0,0,0,1
42,11.104957226643945,8.0,2,8.699514748210191,10.25,0,0.09,0,15,0,0,1,0,0,0,0,1
44,10.819778284410283,6.0,3,9.047821442478408,11.011694892245036,0,0.17,0,15,0,1,0,0,0,0,0,1
38,10.819778284410283,5.0,1,8.006367567650246,11.011694892245036,0,0.06,0,17,1,0,0,1,0,0,0,0
36,10.819778284410283,1.0,2,9.629050706834368,12.21,0,0.3,0,15,0,1,0,0,0,0,0,0
39,10.819778284410283,1.0,1,8.987196820661973,7.68,0,0.16,0,14,1,0,0,0,1,0,0,0
47,11.156250521031495,3.0,1,8.699514748210191,8.49,0,0.09,0,12,0,0,1,0,0,0,0,0
44,11.156250521031495,15.0,1,8.699514748210191,5.79,0,0.09,0,16,0,0,1,1,0,0,0,0
36,11.156250521031495,4.0,1,8.699514748210191,7.29,0,0.09,0,15,0,0,1,0,0,0,0,1
39,11.156250521031495,1.0,1,8.699514748210191,8.94,0,0.09,0,12,0,0,1,0,0,0,0,0
40,11.178836386370758,0.0,1,8.699514748210191,9.63,0,0.08,0,17,0,0,1,0,1,0,0,0
49,10.819778284410283,4.0,1,9.210340371976184,9.07,0,0.2,0,15,1,0,0,1,0,0,0,0
43,11.184421397998193,5.0,2,8.699514748210191,12.42,0,0.08,0,17,0,0,1,0,0,1,0,0
50,10.934891091510787,3.0,4,8.699514748210191,16.49,1,0.09,1,14,0,0,1,0,0,1,0,0
43,11.192720200812888,2.0,1,8.699514748210191,11.011694892245036,0,0.08,0,15,0,0,1,0,0,0,1,0
36,10.691944912900398,9.0,4,9.148464968258095,13.3,1,0.21,0,15,1,0,0,1,0,0,0,0
37,11.219466739740993,0.0,3,8.699514748210191,14.26,0,0.08,0,17,0,0,1,0,0,0,0,1
36,10.692035817859326,1.0,2,7.495541943884256,10.0,1,0.04,0,13,1,0,0,0,0,1,0,0
39,11.010729167902293,6.0,4,8.699514748210191,15.33,1,0.08,1,15,0,0,1,0,0,1,0,0
38,11.26446410567173,2.0,1,8.699514748210191,6.99,0,0.08,0,15,0,0,1,0,0,1,0,0
41,11.26446410567173,3.0,2,8.699514748210191,9.63,0,0.08,0,11,0,0,1,0,0,0,0,0
37,11.27720313144916,2.0,2,8.699514748210191,10.0,0,0.08,0,16,0,0,1,1,0,0,0,0
47,10.819858281210454,22.0,1,8.987196820661973,11.011694892245036,0,0.16,0,15,1,0,0,0,0,0,0,1
46,10.819858281210454,5.0,1,8.006367567650246,8.59,0,0.06,0,13,1,0,0,0,0,0,1,0
38,11.289781913656018,17.0,2,8.699514748210191,11.83,0,0.07,0,12,0,0,1,0,0,0,1,0
40,11.289781913656018,0.0,1,8.699514748210191,8.94,0,0.07,0,11,0,0,1,0,0,1,0,0
36,11.289781913656018,7.0,3,8.699514748210191,12.87,0,0.07,0,16,0,0,1,0,0,0,0,0
48,10.820098233221204,1.0,2,9.249561085129464,11.58,0,0.21,0,11,0,0,0,0,0,1,0,0
39,11.362102575235644,19.0,4,8.699514748210191,14.84,0,0.07,1,13,0,0,1,0,0,0,0,0
37,11.362102575235644,0.0,1,8.699514748210191,7.14,0,0.07,0,17,0,0,1,0,0,0,1,0
36,10.82774645405946,7.0,1,9.449357272446683,7.29,0,0.25,0,13,1,0,0,0,0,0,0,0
46,11.56171562913966,4.0,1,8.699514748210191,7.14,0,0.06,0,16,0,0,1,0,1,0,0,0
42,11.608235644774552,5.0,1,8.699514748210191,8.9,0,0.05,0,14,0,0,1,0,0,1,0,0
42,11.982929094215963,6.0,2,8.699514748210191,10.65,0,0.04,0,17,0,0,1,0,0,0,0,1
41,10.83525785525867,14.0,2,8.699514748210191,10.99,0,0.12,0,17,1,0,0,0,0,0,1,0
42,10.839580911706463,6.0,2,9.798127036878302,9.91,0,0.35,0,13,0,1,0,0,0,0,0,1
42,10.839580911706463,5.0,1,9.903487552536127,8.49,0,0.39,0,14,1,0,0,1,0,0,0,0
36,10.126631103850338,2.0,2,8.732304571033183,9.91,1,0.25,0,14,0,0,1,0,0,0,1,0
40,10.691944912900398,9.0,1,8.732304571033183,5.42,0,0.14,0,17,0,0,1,0,0,1,0,0
43,10.419300717813158,4.0,3,8.736328721332908,14.79,0,0.19,0,17,0,0,1,0,0,0,1,0
45,10.839580911706463,2.0,1,8.85366542803745,7.88,0,0.14,0,12,1,0,0,0,0,1,0,0
37,10.915088464214607,3.0,5,8.85366542803745,16.32,0,0.13,1,13,0,0,1,0,0,0,0,0
41,10.839580911706463,10.0,1,9.581903928408666,8.94,0,0.28,0,11,1,0,0,0,0,0,0,0
36,10.839580911706463,2.0,2,6.907755278982137,11.83,0,0.02,0,12,1,0,0,0,0,0,0,1
37,10.839580911706463,3.0,3,9.457200449907708,12.84,0,0.25,0,12,1,0,0,1,0,0,0,0
44,10.961277846683982,12.0,1,8.85366542803745,7.4,0,0.12,0,11,0,0,1,0,0,0,1,0
48,10.968129321633084,2.0,3,8.85366542803745,13.61,0,0.12,1,12,0,0,1,0,0,0,0,0
36,10.839580911706463,4.0,2,8.471149252914831,11.14,0,0.09,0,14,1,0,0,0,0,0,0,0
39,10.839580911706463,12.0,3,9.392661928770137,11.34,0,0.24,0,17,0,1,0,0,1,0,0,0
36,10.858998997563564,2.0,3,8.85366542803745,13.85,1,0.13,0,11,0,0,1,1,0,0,0,0
45,10.896739325546411,3.0,3,8.85366542803745,11.011694892245036,1,0.13,0,16,0,0,1,0,1,0,0,0
36,11.002099841204238,3.0,1,8.85366542803745,7.88,0,0.12,0,12,0,0,1,0,0,0,0,0
42,10.922190457975935,17.0,4,8.85366542803745,15.95,1,0.13,1,15,0,0,1,1,0,0,0,0
50,10.849337086651827,7.0,1,9.294221855956884,7.49,0,0.21,0,14,0,1,0,0,0,0,0,1
38,11.03488966402723,5.0,2,8.85366542803745,10.62,0,0.11,0,14,0,0,1,0,1,0,0,0
46,10.851276951469654,16.0,1,9.210340371976184,7.51,0,0.19,0,17,1,0,0,0,0,0,1,0
38,11.082142548877775,2.0,1,8.85366542803745,7.88,0,0.11,0,11,0,0,1,0,0,0,0,1
36,10.85892207152791,7.0,2,9.047821442478408,11.49,0,0.16,0,16,0,1,0,0,0,0,0,0
40,11.127262984158243,12.0,1,8.85366542803745,7.51,0,0.1,0,11,0,0,1,0,0,0,0,0
39,11.21022450487259,17.0,2,8.85366542803745,9.91,0,0.09,0,13,0,0,1,0,0,1,0,0
36,10.85892207152791,8.0,2,8.922658299524402,10.51,0,0.14,0,15,1,0,0,0,0,1,0,0
37,10.858998997563564,1.0,1,9.615805480084347,11.011694892245036,0,0.29,0,14,1,0,0,0,0,0,0,1
36,11.225243392518447,12.0,1,8.85366542803745,6.92,0,0.09,0,17,0,0,1,0,0,1,0,0
36,10.736396675471232,6.0,3,8.584851839890053,15.27,1,0.12,0,12,1,0,0,0,0,0,1,0
36,10.858998997563564,20.0,1,9.027018314848645,11.011694892245036,0,0.16,0,17,1,0,0,0,0,0,0,1
38,10.858998997563564,13.0,2,8.517193191416238,10.99,0,0.1,0,15,1,0,0,1,0,0,0,0
42,11.488632772401184,0.0,1,8.85366542803745,8.9,0,0.07,0,13,0,0,1,0,1,0,0,0
47,10.858998997563564,4.0,1,9.392661928770137,7.29,0,0.23,0,16,1,0,0,0,0,1,0,0
37,10.858998997563564,3.0,2,8.699514748210191,8.88,0,0.12,0,16,1,0,0,1,0,0,0,0
43,12.07502958301425,1.0,1,8.85366542803745,5.99,0,0.04,0,12,0,0,1,0,0,0,0,0
37,9.574983485564092,2.0,1,8.846496938558838,7.66,1,0.48,0,13,0,0,1,0,0,0,1,0
38,10.858998997563564,3.0,4,8.987196820661973,15.21,0,0.15,0,13,0,1,0,0,0,0,1,0
36,10.858998997563564,8.0,2,7.729735331385051,11.86,0,0.04,0,12,1,0,0,1,0,0,0,0
40,10.858998997563564,7.0,2,9.632334782035558,11.86,0,0.29,0,12,1,0,0,1,0,0,0,0
36,10.858998997563564,2.0,1,8.987196820661973,7.51,0,0.15,0,14,1,0,0,0,0,0,0,0
37,9.980448593672257,4.0,1,8.779557455883728,8.49,0,0.3,0,12,0,0,1,0,0,1,0,0
38,10.858998997563564,3.0,1,9.632334782035558,7.88,0,0.29,0,15,1,0,0,1,0,0,0,0
36,10.085809109330082,3.0,1,8.779557455883728,7.29,0,0.27,0,13,0,0,1,0,0,1,0,0
41,10.268130666124037,2.0,2,8.779557455883728,12.69,0,0.23,0,15,0,0,1,0,0,1,0,0
37,10.308952660644293,6.0,2,8.779557455883728,10.37,0,0.22,0,11,0,0,1,0,0,1,0,0
41,10.328755287940472,0.0,2,8.779557455883728,10.65,0,0.21,0,12,0,0,1,1,0,0,0,0
47,10.354563171896345,1.0,1,8.779557455883728,9.32,0,0.21,0,16,0,0,1,0,0,0,0,1
45,10.858998997563564,11.0,1,9.546812608597396,11.011694892245036,0,0.27,0,16,1,0,0,0,1,0,0,0
44,10.858998997563564,2.0,1,8.699514748210191,8.59,0,0.12,0,11,1,0,0,0,0,0,0,1
36,10.858998997563564,8.0,1,8.006367567650246,9.63,0,0.06,0,15,0,1,0,0,0,0,0,1
41,10.858998997563564,25.0,1,7.313220387090301,8.32,0,0.03,0,14,1,0,0,1,0,0,0,0
47,10.858998997563564,2.0,2,8.517193191416238,10.08,0,0.1,0,12,0,1,0,0,0,0,0,1
39,10.645424897265505,4.0,3,8.779557455883728,13.99,0,0.15,1,14,0,0,1,0,0,1,0,0
37,10.862607862385639,14.0,1,9.210340371976184,5.79,0,0.19,0,17,1,0,0,0,0,0,0,0
40,10.86283777387073,3.0,4,8.294049640102028,11.011694892245036,0,0.08,0,15,1,0,0,0,0,0,1,0
36,10.819778284410283,5.0,1,8.779557455883728,11.011694892245036,0,0.13,0,15,0,0,1,0,1,0,0,0
42,10.866661870309134,14.0,2,9.95227771670556,10.38,0,0.4,0,13,1,0,0,0,0,0,0,0
39,10.858998997563564,5.0,2,8.779557455883728,11.011694892245036,0,0.13,0,12,0,0,1,0,0,0,1,0
39,10.87804719253426,15.0,1,8.779557455883728,7.29,0,0.12,0,17,0,0,1,0,1,0,0,0
38,10.915088464214607,0.0,3,8.779557455883728,11.03,0,0.12,1,12,0,0,1,0,1,0,0,0
40,11.002099841204238,0.0,2,8.779557455883728,11.11,0,0.11,0,13,0,0,1,1,0,0,0,0
36,10.871611433050301,2.0,3,9.615805480084347,13.16,0,0.28,1,13,1,0,0,0,0,0,0,0
40,11.225243392518447,3.0,1,8.779557455883728,7.9,0,0.09,0,15,0,0,1,0,1,0,0,0
36,10.753638481905739,20.0,1,7.937374696163295,7.51,1,0.06,0,12,1,0,0,0,0,1,0,0
46,10.874266469694353,1.0,1,7.937374696163295,6.76,0,0.05,0,14,1,0,0,0,0,1,0,0
37,10.175040243058024,0.0,2,8.794824928014517,11.49,0,0.25,0,15,0,0,1,0,0,0,0,1
41,10.87804719253426,20.0,3,9.305650551780507,11.011694892245036,0,0.21,1,14,1,0,0,0,0,0,0,1
40,10.868168368558376,17.0,4,8.794824928014517,14.54,1,0.13,0,13,0,0,1,0,0,0,1,0
37,11.402351382259514,9.0,2,8.794824928014517,12.53,0,0.07,0,12,0,0,1,0,0,1,0,0
45,9.871377498617894,0.0,4,8.809862805379057,12.92,1,0.35,1,15,0,0,1,0,0,0,0,0
36,10.87804719253426,0.0,3,7.696212639346407,14.35,0,0.04,1,17,1,0,0,1,0,0,0,0
37,10.275051108968611,4.789686296787225,2,8.81358720447004,8.88,0,0.23,0,16,0,0,1,0,0,0,1,0
39,10.834863921828324,4.0,5,8.81358720447004,16.45,0,0.13,0,11,0,0,1,0,1,0,0,0
37,10.532096211958502,0.0,1,8.817297783866575,6.91,0,0.18,0,16,0,0,1,0,0,0,1,0
40,10.87804719253426,2.0,2,8.006367567650246,10.62,0,0.06,0,17,1,0,0,0,0,1,0,0
36,10.757902880692196,4.0,4,8.496990484098719,14.11,1,0.1,0,11,1,0,0,0,0,1,0,0
42,9.957975737820197,12.0,2,8.764053269347762,11.14,0,0.3,0,14,0,0,1,0,0,0,0,1
37,10.888034884916266,12.0,1,8.294049640102028,5.42,0,0.07,0,11,1,0,0,1,0,0,0,0
38,10.891391719219817,7.0,3,8.294049640102028,13.43,0,0.07,1,12,1,0,0,0,0,0,0,1
39,10.348173373797573,2.0,2,8.764053269347762,11.49,0,0.21,0,15,0,0,1,0,0,0,1,0
47,10.893177433980052,4.0,2,9.615805480084347,11.71,0,0.28,0,17,1,0,0,0,0,0,0,1
43,10.373491181781864,0.0,1,8.764053269347762,7.49,0,0.2,0,16,0,0,1,0,0,0,0,1
43,10.46310334047155,4.789686296787225,1,8.764053269347762,8.9,0,0.18,0,14,0,0,1,0,0,0,1,0
39,10.896739325546411,23.0,2,9.104979856318357,11.71,0,0.17,0,12,1,0,0,0,0,0,0,0
40,10.896739325546411,3.0,3,8.699514748210191,13.49,0,0.11,0,11,1,0,0,0,0,0,0,0
37,10.839580911706463,11.0,4,8.764053269347762,16.89,0,0.13,1,13,0,0,1,0,0,0,0,1
48,10.896739325546411,1.0,1,7.600902459542082,5.99,0,0.04,0,16,1,0,0,0,0,0,0,0
37,11.002099841204238,1.0,2,8.764053269347762,9.64,0,0.11,0,12,0,0,1,0,0,0,1,0
39,11.24692660334959,2.0,1,8.764053269347762,11.011694892245036,0,0.08,0,15,0,0,1,0,0,0,0,1
43,11.289781913656018,5.0,2,8.764053269347762,11.71,0,0.08,0,11,0,0,1,0,0,0,0,0
44,11.289781913656018,6.0,3,8.764053269347762,13.16,0,0.08,0,11,0,0,1,0,0,0,1,0
40,10.896739325546411,19.0,1,8.517193191416238,5.42,0,0.09,0,13,1,0,0,0,0,0,1,0
41,10.896739325546411,2.0,1,8.699514748210191,6.17,0,0.11,0,14,1,0,0,1,0,0,0,0
36,11.630308420605273,3.0,2,8.764053269347762,9.99,0,0.06,0,16,0,0,1,1,0,0,0,0
38,10.778956289890028,23.0,4,9.104979856318357,15.21,1,0.19,1,15,1,0,0,0,0,1,0,0
39,10.896739325546411,17.0,2,10.126631103850338,11.49,0,0.46,0,16,1,0,0,0,0,0,1,0
37,10.896739325546411,10.0,4,8.987196820661973,11.011694892245036,0,0.15,1,15,1,0,0,0,0,0,0,0
40,10.126631103850338,0.0,3,8.85366542803745,11.011694892245036,0,0.28,0,15,0,0,1,0,0,0,0,1
36,10.896739325546411,5.0,1,8.517193191416238,11.011694892245036,0,0.09,0,16,1,0,0,0,0,1,0,0
36,10.778956289890028,3.0,3,7.313220387090301,13.92,1,0.03,1,13,1,0,0,0,1,0,0,0
47,10.896739325546411,1.0,2,8.294049640102028,11.58,0,0.07,0,11,1,0,0,1,0,0,0,0
46,10.900362383966321,17.0,2,8.411832675758411,11.49,0,0.08,0,14,1,0,0,0,0,0,0,1
37,10.784296173964584,21.0,4,8.85366542803745,15.21,1,0.15,1,17,1,0,0,0,0,1,0,0
41,10.905955980651335,0.0,1,8.948975607841776,6.91,0,0.14,0,17,1,0,0,0,1,0,0,0
36,10.905955980651335,6.0,1,9.9281801651265,6.91,0,0.38,0,17,1,0,0,0,0,0,0,1
39,10.38591370178042,3.0,2,8.85366542803745,11.011694892245036,0,0.22,0,16,0,0,1,0,0,1,0,0
37,10.906652985393507,21.0,2,9.903487552536127,11.011694892245036,0,0.37,0,15,1,0,0,0,0,0,0,1
37,10.915015734297125,5.0,1,8.85366542803745,6.92,0,0.13,0,13,1,0,0,0,0,0,0,0
39,10.915015734297125,6.0,1,8.612503371220562,7.51,0,0.1,0,11,0,1,0,0,0,0,0,1
47,10.915015734297125,7.0,2,9.104979856318357,10.38,0,0.16,0,16,1,0,0,0,0,1,0,0
41,10.524064040261237,4.0,1,8.85366542803745,9.32,0,0.19,0,16,0,0,1,0,0,0,1,0
39,10.54006438160768,5.0,2,8.85366542803745,11.49,0,0.19,0,11,0,0,1,1,0,0,0,0
42,10.915088464214607,1.0,2,9.711115659888671,12.69,0,0.3,0,11,1,0,0,0,0,0,0,1
46,10.915088464214607,3.0,2,8.517193191416238,9.91,0,0.09,0,14,1,0,0,0,0,1,0,0
37,10.46310334047155,0.0,4,8.85366542803745,16.77,1,0.2,0,17,0,0,1,1,0,0,0,0
43,10.915088464214607,14.0,1,9.210340371976184,6.03,0,0.18,0,17,1,0,0,0,0,0,0,1
45,10.799575577092764,5.0,5,10.096171896365629,19.03,1,0.49,1,11,0,1,0,0,0,1,0,0
36,10.621327345686446,1.0,1,8.85366542803745,9.63,0,0.17,0,14,0,0,1,0,0,0,1,0
38,10.915088464214607,5.0,1,9.655026193237628,7.9,0,0.28,0,15,0,1,0,0,0,0,0,0
36,10.915088464214607,13.0,1,8.006367567650246,11.011694892245036,0,0.05,0,14,1,0,0,0,1,0,0,0
36,10.645424897265505,2.0,1,8.85366542803745,6.62,0,0.17,0,16,0,0,1,0,0,0,0,1
43,10.645424897265505,4.0,4,8.85366542803745,14.96,0,0.17,1,16,0,0,1,0,1,0,0,0
40,10.915088464214607,6.0,1,9.392661928770137,6.62,0,0.22,0,15,1,0,0,0,1,0,0,0
39,10.915088464214607,8.0,1,9.210340371976184,5.42,0,0.18,0,16,1,0,0,0,0,0,1,0
41,10.668955394675699,0.0,1,8.85366542803745,7.43,0,0.16,0,13,0,0,1,0,0,0,0,1
40,10.545341438708522,4.0,4,8.85366542803745,15.99,1,0.18,0,16,0,0,1,1,0,0,0,0
36,10.691944912900398,4.0,1,8.85366542803745,8.0,0,0.16,0,11,0,0,1,0,1,0,0,0
38,10.915088464214607,16.0,1,8.699514748210191,5.42,0,0.11,0,14,1,0,0,0,0,0,1,0
36,10.714417768752456,16.0,2,8.85366542803745,9.91,0,0.16,0,12,0,0,1,0,0,1,0,0
43,10.714417768752456,2.0,3,8.85366542803745,12.99,0,0.16,0,14,0,0,1,0,1,0,0,0
37,10.714417768752456,1.0,1,8.85366542803745,7.49,0,0.16,0,15,0,0,1,1,0,0,0,0
43,10.714417768752456,5.0,1,8.85366542803745,5.42,0,0.16,0,12,0,0,1,0,1,0,0,0
41,10.915088464214607,17.0,1,9.104979856318357,5.99,0,0.16,0,17,1,0,0,0,0,0,1,0
38,10.757902880692196,4.0,3,8.85366542803745,13.35,0,0.15,1,13,0,0,1,0,0,0,1,0
37,10.915088464214607,2.0,2,10.101313295866047,10.37,0,0.44,0,13,0,1,0,0,0,0,0,1
46,10.915088464214607,3.0,2,9.615805480084347,10.37,0,0.27,0,11,1,0,0,0,0,0,0,1
38,10.915088464214607,16.0,1,9.367344120785848,7.66,0,0.21,0,15,1,0,0,0,1,0,0,0
41,10.819778284410283,0.0,3,8.85366542803745,12.87,0,0.14,1,12,0,0,1,0,0,0,1,0
39,10.82774645405946,4.0,4,8.85366542803745,11.86,0,0.14,0,11,0,0,1,0,1,0,0,0
38,10.858998997563564,6.0,1,8.85366542803745,5.99,0,0.13,0,11,0,0,1,0,1,0,0,0
36,10.915088464214607,2.0,1,9.392661928770137,11.011694892245036,0,0.22,0,13,1,0,0,0,0,0,1,0
39,10.893028746149875,1.0,2,8.85366542803745,9.62,0,0.13,0,15,0,0,1,0,0,0,0,0
39,10.915088464214607,3.0,3,9.472704636443673,13.98,0,0.24,0,14,0,1,0,0,0,0,0,0
36,10.799575577092764,6.0,2,8.85366542803745,10.74,1,0.14,0,16,0,0,1,0,0,0,0,0
36,10.915088464214607,5.0,1,8.85366542803745,6.92,0,0.13,0,16,0,0,1,0,0,0,0,1
41,10.976782033219948,17.0,4,8.874867635688053,15.99,1,0.12,1,16,0,0,1,0,0,0,1,0
37,11.002099841204238,4.0,1,8.878358040627822,7.9,0,0.12,0,14,0,0,1,0,0,0,0,1
44,10.915088464214607,2.0,1,8.517193191416238,7.51,0,0.09,0,11,1,0,0,0,1,0,0,0
39,10.043249494911286,4.789686296787225,1,8.881836305004146,11.011694892245036,1,0.31,0,17,0,0,1,0,0,1,0,0
40,10.915088464214607,2.0,1,8.1886891244442,6.39,0,0.07,0,14,1,0,0,0,0,0,0,1
38,10.085809109330082,5.0,2,8.881836305004146,10.65,0,0.3,0,14,0,0,1,0,0,1,0,0
36,10.134599273499514,3.0,1,8.881836305004146,7.29,0,0.29,0,11,0,0,1,0,0,1,0,0
44,10.278080996977206,3.0,2,8.881836305004146,11.71,0,0.25,0,17,0,0,1,1,0,0,0,0
40,10.915088464214607,2.0,2,8.987196820661973,11.36,0,0.15,0,17,0,1,0,0,0,0,0,0
48,10.915088464214607,7.0,3,9.210340371976184,11.011694892245036,0,0.18,1,11,1,0,0,0,0,0,0,0
43,10.915088464214607,17.0,2,7.600902459542082,12.53,0,0.04,0,11,0,1,0,0,0,0,0,1
38,10.915088464214607,3.0,3,9.546812608597396,13.22,0,0.25,0,13,1,0,0,0,0,1,0,0
36,10.915088464214607,6.0,3,9.104979856318357,11.011694892245036,0,0.16,0,16,0,1,0,0,0,1,0,0
37,10.275051108968611,5.0,5,8.881836305004146,19.03,1,0.25,1,14,0,0,1,0,0,0,1,0
37,10.799575577092764,3.0,4,8.294049640102028,15.65,1,0.08,0,17,1,0,0,0,0,1,0,0
42,10.596634733096073,0.0,2,8.881836305004146,10.75,0,0.18,0,17,0,0,1,1,0,0,0,0
37,10.714417768752456,1.0,1,8.881836305004146,9.63,0,0.16,0,14,0,0,1,0,0,1,0,0
36,10.819778284410283,6.0,3,8.881836305004146,13.98,0,0.14,0,15,0,0,1,0,0,0,0,1
36,10.80108464196303,3.0,5,8.987196820661973,15.68,1,0.16,1,14,1,0,0,1,0,0,0,0
36,11.002099841204238,1.0,3,8.881836305004146,11.011694892245036,0,0.12,1,12,0,0,1,0,0,0,1,0
42,11.002099841204238,3.0,1,8.881836305004146,5.79,0,0.12,0,11,0,0,1,0,0,0,0,0
37,10.919370193605241,9.0,1,8.779557455883728,6.03,0,0.12,0,16,1,0,0,0,0,0,0,1
42,10.920672842508509,8.0,2,7.600902459542082,11.49,0,0.04,0,15,0,1,0,0,0,0,0,1
37,11.10585907549509,11.0,2,8.881836305004146,10.0,0,0.11,0,15,0,0,1,1,0,0,0,0
36,10.924138299734526,15.0,2,8.971448463693834,11.99,0,0.14,0,12,1,0,0,0,1,0,0,0
38,10.925038795067776,1.0,1,10.021270588192511,7.49,0,0.41,0,12,1,0,0,0,0,0,0,0
37,10.93131965914319,1.0,2,9.740968623038354,8.7,0,0.3,0,12,1,0,0,0,0,0,1,0
39,10.819638274609368,10.0,4,9.441452092939569,16.89,1,0.25,0,15,1,0,0,1,0,0,0,0
48,10.933106969717286,7.0,1,9.615805480084347,6.99,0,0.27,0,14,1,0,0,1,0,0,0,0
36,11.461632170582678,3.0,1,8.905851181208021,8.94,0,0.08,0,15,0,0,1,0,0,0,0,1
46,10.933106969717286,1.0,1,8.699514748210191,11.011694892245036,0,0.11,0,16,1,0,0,0,1,0,0,0
43,9.87508807801443,1.0,2,8.922658299524402,9.01,1,0.39,0,11,0,0,1,0,0,0,0,0
39,10.933106969717286,14.0,3,9.210340371976184,12.73,0,0.18,1,12,1,0,0,0,0,0,1,0
37,10.126631103850338,6.0,2,8.922658299524402,10.99,0,0.3,0,17,0,0,1,0,0,1,0,0
38,10.177324218165856,1.0,3,8.922658299524402,13.47,1,0.29,0,12,0,0,1,1,0,0,0,0
37,10.933106969717286,2.0,1,9.472704636443673,9.63,0,0.23,0,17,1,0,0,0,0,0,0,0
39,10.933178395737816,1.0,2,8.699514748210191,11.36,0,0.11,0,13,1,0,0,0,0,0,0,0
42,10.46310334047155,1.0,2,8.922658299524402,9.99,0,0.21,0,15,0,0,1,0,0,1,0,0
38,10.491274217438248,13.0,2,8.922658299524402,11.36,0,0.21,0,13,0,0,1,0,1,0,0,0
41,10.510095971678835,0.0,2,8.922658299524402,10.96,0,0.2,0,14,0,0,1,0,0,1,0,0
36,10.940224437486151,0.0,3,9.903487552536127,13.57,0,0.35,1,12,0,1,0,0,0,0,1,0
41,10.558413520275876,6.0,1,8.922658299524402,8.49,0,0.19,0,12,0,0,1,0,0,1,0,0
37,10.941995917134532,4.0,2,9.210340371976184,11.011694892245036,0,0.18,0,13,1,0,0,0,1,0,0,0
36,10.941995917134532,7.0,1,9.392661928770137,7.49,0,0.21,0,17,1,0,0,0,0,0,0,1
36,10.944647266456153,16.0,3,9.392661928770137,13.72,0,0.21,0,11,1,0,0,0,0,0,0,1
38,10.950806546816688,4.789686296787225,4,9.615805480084347,17.27,0,0.26,0,16,0,1,0,0,0,0,0,0
43,10.950806546816688,0.0,1,7.9102237070973445,11.011694892245036,0,0.05,0,12,1,0,0,0,1,0,0,0
39,10.950806546816688,16.0,2,8.748304912379623,10.99,0,0.11,0,17,1,0,0,0,1,0,0,0
37,10.778956289890028,5.0,1,8.922658299524402,11.011694892245036,0,0.16,0,13,0,0,1,0,0,0,1,0
37,10.778956289890028,3.0,4,8.922658299524402,16.29,0,0.16,0,14,0,0,1,0,0,1,0,0
44,10.778956289890028,4.0,2,8.922658299524402,11.49,0,0.16,0,15,0,0,1,0,0,1,0,0
50,10.819778284410283,7.0,3,8.922658299524402,11.011694892245036,0,0.15,1,16,0,0,1,0,0,0,0,0
41,10.950806546816688,11.0,1,9.210340371976184,7.51,0,0.18,0,12,1,0,0,0,0,0,1,0
36,10.915088464214607,8.0,1,8.922658299524402,8.9,0,0.14,0,13,0,0,1,0,0,0,0,1
39,10.950806546816688,0.0,1,8.006367567650246,9.63,0,0.05,0,14,1,0,0,1,0,0,0,0
36,10.839580911706463,2.0,5,9.210340371976184,15.68,1,0.2,0,16,1,0,0,0,0,1,0,0
42,10.968198289528557,16.0,3,8.922658299524402,12.99,0,0.13,0,17,0,0,1,1,0,0,0,0
41,10.968198289528557,16.0,3,8.922658299524402,11.03,0,0.13,1,16,0,0,1,0,0,0,1,0
36,10.896739325546411,2.0,1,8.922658299524402,11.011694892245036,1,0.14,0,14,0,0,1,0,0,0,0,0
41,10.955235321790287,4.789686296787225,1,9.047821442478408,5.79,0,0.15,0,11,1,0,0,1,0,0,0,0
46,10.957085041369789,3.0,1,9.104979856318357,6.92,0,0.16,0,14,1,0,0,1,0,0,0,0
41,11.03488966402723,3.0,2,8.922658299524402,11.36,0,0.12,0,16,0,0,1,0,0,1,0,0
38,11.079060882340366,15.0,2,8.922658299524402,9.63,0,0.12,0,11,0,0,1,0,0,0,1,0
38,11.082142548877775,6.0,3,8.922658299524402,12.29,0,0.12,1,13,0,0,1,0,0,0,1,0
41,11.119882876860622,3.0,2,8.922658299524402,9.88,0,0.11,0,15,0,0,1,0,0,0,0,0
37,10.960444165935405,0.0,1,9.615805480084347,9.63,0,0.26,0,12,1,0,0,1,0,0,0,0
